station_id,station_name,department_id,altitude,latitude,longitude,city
28280001,NOGENT-LE-ROTROU,28,108,48.318667,0.797833,NOGENT-LE-ROTROU
28305001,PRE-ST-EVROULT,28,129,48.181333,1.4675,PRE-SAINT-EVROULT
28322001,RUEIL,28,157,48.712167,0.959333,RUEIL-LA-GADELIERE
28363001,SAINVILLE,28,149,48.403833,1.903167,SAINVILLE
28373002,SENONCHES,28,239,48.558,1.012167,SENONCHES
28380003,SOURS_SAPC,28,147,48.406333,1.555167,SOURS
28386001,THIMERT,28,225,48.544167,1.302833,THIMERT-GATELLES
28406001,VIABON,28,138,48.196167,1.679833,EOLE-EN-BEAUCE
28406002,EOLE_VIABON,28,140,48.213667,1.675167,EOLE-EN-BEAUCE
28407001,VICHERES,28,235,48.257833,0.910167,VICHERES
29018001,BRENNILIS,29,220,48.352667,-3.869,BRENNILIS
29021001,BRIGNOGAN,29,9,48.6765,-4.331,PLOUNEOUR-BRIGNOGAN-PLAGES
29022001,CAMARET,29,44,48.274833,-4.607167,CAMARET-SUR-MER
29024003,CARHAIX,29,150,48.277,-3.525667,CARHAIX-PLOUGUER
29041002,CORAY CHAT EAU,29,242,48.066,-3.8255,CORAY
29058003,BEG_MEIL,29,8,47.8545,-3.976167,FOUESNANT
29075001,BREST-GUIPAVAS,29,92,48.453833,-4.391167,GUIPAVAS
29082001,BATZ,29,32,48.746333,-4.011833,ILE-DE-BATZ
29113001,LANMEUR,29,57,48.6625,-3.692667,LANMEUR
29120001,LANVEOC,29,81,48.279333,-4.439333,LANVEOC
29155005,OUESSANT-STIFF,29,64,48.473333,-5.057,OUESSANT
29158001,PTE DE PENMARCH,29,3,47.7975,-4.374833,PENMARCH
29163003,PLEYBER-CHRIST SA,29,147,48.5,-3.8535,PLEYBER-CHRIST
29168001,PTE DU RAZ,29,67,48.038833,-4.732,PLOGOFF
29170001,PLOMELIN-INRA,29,33,47.946,-4.128,PLOMELIN
29178001,PLOUDALMEZEAU,29,40,48.548,-4.664167,PLOUDALMEZEAU
29179001,PLOUDANIEL-INRA,29,76,48.503833,-4.327667,PLOUDANIEL
29190001,PLOUGONVELIN,29,22,48.33,-4.771667,PLOUGONVELIN
29214001,PLOVAN,29,10,47.915833,-4.3775,PLOVAN
29216001,QUIMPER,29,82,47.973,-4.160667,PLUGUFFAN
29220002,PONT-L'ABBE,29,17,47.875667,-4.2195,PONT-L'ABBE
29249002,SAINT-GOAZEC,29,260,48.144667,-3.730833,SAINT-GOAZEC
29263002,ST-SEGAL S A,29,89,48.225833,-4.09,SAINT-SEGAL
29264001,LANDIVISIAU,29,109,48.532,-4.151833,SAINT-SERVAIS
29276001,SIBIRIL S A,29,58,48.660333,-4.0775,SIBIRIL
29277001,SIZUN,29,157,48.391333,-4.0205,SIZUN
29293001,TREGUNC,29,25,47.841333,-3.868833,TREGUNC
30003001,AIGUES-MORTES,30,1,43.537167,4.207,AIGUES-MORTES
30009001,ALZON,30,611,43.979,3.444,ALZON
30055001,BROUZET LES ALES,30,603,44.131167,4.284833,BROUZET-LES-ALES
30068001,CARDET,30,109,44.021,4.079667,CARDET
30076001,CAVILLARGUES,30,131,44.113,4.518667,CAVILLARGUES
30081002,CHUSCLAN,30,30,44.134833,4.708333,CODOLET
30087002,COLOGNAC,30,589,44.021833,3.825,COLOGNAC
30101001,DEAUX,30,185,44.071833,4.143667,DEAUX
30123001,GALLARGUES LE MONTUEUX,30,17,43.714833,4.171667,GALLARGUES-LE-MONTUEUX
30129001,GENERARGUES,30,139,44.073333,3.977667,GENERARGUES
30130001,GENOLHAC,30,519,44.342833,3.9615,GENOLHAC
30132004,LA GRAND COMBE,30,499,44.243,4.010167,LA GRAND-COMBE
30133005,L'ESPIGUETTE,30,1,43.487833,4.1405,LE GRAU-DU-ROI
30164001,MEJANNES-LE-CLAP,30,313,44.216333,4.331,MEJANNES-LE-CLAP
30175001,MONTCLUS,30,120,44.268,4.430333,MONTCLUS
30176002,MONTDARDIER,30,640,43.947,3.58,MONTDARDIER
30189001,NIMES-COURBESSAC,30,59,43.856833,4.406333,NIMES
30202002,PONT ST ESPRIT,30,79,44.248333,4.627333,PONT-SAINT-ESPRIT
30209002,PUJAUT,30,44,43.9985,4.759667,PUJAUT
30224001,LA ROUVIERE,30,79,43.931833,4.2405,LA ROUVIERE
30243001,ST CHRISTOL-LES-ALES,30,129,44.092167,4.080333,SAINT-CHRISTOL-LEZ-ALES
30258001,NIMES-GARONS,30,94,43.772833,4.412833,SAINT-GILLES
30263001,ST HIPPOLYTE,30,237,43.9615,3.835167,SAINT-HIPPOLYTE-DU-FORT
30269006,ST JEAN DU GARD,30,196,44.1105,3.872,SAINT-JEAN-DU-GARD
30283001,ST MARTIAL,30,483,44.035833,3.7345,SAINT-MARTIAL
30297001,ST SAUVEUR CAMPRIEU,30,1107,44.119333,3.4745,SAINT-SAUVEUR-CAMPRIEU
30305001,SALINDRES,30,191,44.1745,4.1525,SALINDRES
30334003,UZES,30,72,43.9925,4.401833,UZES
30339001,MONT AIGOUAL,30,1567,44.121333,3.5815,VAL-D'AIGOUAL
30349001,VIC LE FESQ,30,45,43.870833,4.072167,VIC-LE-FESQ
30350001,LE VIGAN,30,222,43.99,3.6115,LE VIGAN
30352002,VILLEVIEILLE,30,41,43.795167,4.090833,VILLEVIEILLE
31011001,ARBAS,31,405,42.9965,0.908833,ARBAS
31035001,AUZEVILLE-TOLOSANE-INRA,31,150,43.528833,1.503667,AUZEVILLE-TOLOSANE
31037002,AVIGNONET-LAURAGAIS,31,193,43.343167,1.805667,AVIGNONET-LAURAGAIS
31042012,LUCHON,31,618,42.8015,0.600167,BAGNERES-DE-LUCHON
31069001,TOULOUSE-BLAGNAC,31,151,43.621,1.378833,BLAGNAC
31070004,BLAJAN,31,325,43.2565,0.643833,BLAJAN
31123400,MAUPAS-NIVOSE,31,2417,42.7145,0.5495,CASTILLON-DE-LARBOUST
31147001,CLARAC,31,401,43.106,0.617333,CLARAC
31157001,TOULOUSE-FRANCAZAL,31,164,43.540333,1.372667,PORTET-SUR-GARONNE
31299001,MURET-LHERM,31,189,43.4515,1.262,LHERM
31374001,MONTESQUIEU-LAURAGAIS,31,240,43.416,1.628167,MONTESQUIEU-LAURAGAIS
31403002,ONDES,31,109,43.778333,1.321333,ONDES
31406002,PALAMINY,31,243,43.2,1.05,PALAMINY
31451001,REVEL,31,338,43.4375,2.018667,REVEL
31454001,RIEUMES,31,261,43.415167,1.113,RIEUMES
31478001,ST-FELIX-LAURAGAIS,31,330,43.441667,1.881167,SAINT-FELIX-LAURAGAIS
31540001,SEGREVILLE,31,212,43.491833,1.7425,SEGREVILLE
31579001,VILLARIES,31,135,43.743667,1.481667,VILLARIES
32013005,AUCH,32,122,43.689,0.601167,AUCH
32035001,BEAUCAIRE,32,120,43.8425,0.372833,BEAUCAIRE
32107006,CONDOM,32,173,43.974333,0.336,CONDOM
32132001,FLEURANCE,32,108,43.874167,0.672833,FLEURANCE
32147001,GIMONT,32,177,43.627667,0.884167,GIMONT
32155001,LE HOUGA,32,141,43.745833,-0.1775,LE HOUGA
32160001,ISLE-JOURDAIN,32,162,43.607667,1.087833,L'ISLE-JOURDAIN
32182001,LAHAS,32,251,43.5475,0.887833,LAHAS
32190001,LANNEPAX,32,175,43.792167,0.208167,LANNEPAX
32219001,LUPIAC,32,245,43.683667,0.1825,LUPIAC
32245001,MAUMUSSON,32,164,43.604667,-0.096667,MAUMUSSON-LAGUIAN
32248001,MAUROUX,32,201,43.906833,0.824833,MAUROUX
32256001,MIRANDE,32,184,43.530167,0.400833,MIRANDE
32315001,PEYRUSSE-GRANDE,32,254,43.616667,0.222,PEYRUSSE-GRANDE
32355001,SADEILLAN,32,263,43.399333,0.348667,SADEILLAN
32357001,STE-ANNE,32,132,43.752,0.961,SAINTE-ANNE
32414001,SARRAGACHIES,32,110,43.673167,-0.050833,SARRAGACHIES
33042001,BELIN-BELIET,33,36,44.4935,-0.791,BELIN-BELIET
33042005,BELIN BELIET,33,45,44.448,-0.882,BELIN-BELIET
33063001,BORDEAUX-PAULIN,33,10,44.849667,-0.588667,BORDEAUX
33080001,CADAUJAC-INRA,33,20,44.752833,-0.559333,CADAUJAC
33095001,CAPTIEUX,33,96,44.295167,-0.2605,CAPTIEUX
33116001,CAZATS,33,114,44.463167,-0.186167,CAZATS
33122003,PIERROTON-INRA,33,60,44.738333,-0.776667,CESTAS
33195001,GRIGNOLS,33,146,44.385667,-0.040333,GRIGNOLS
33214002,LACANAU,33,16,45.001333,-1.138667,LACANAU
33236002,CAP-FERRET,33,8,44.630667,-1.252,LEGE-CAP-FERRET
33240001,LESPARRE MEDOC,33,7,45.311667,-0.926667,LESPARRE-MEDOC
33281001,BORDEAUX-MERIGNAC,33,47,44.830667,-0.691333,MERIGNAC
33314005,PAUILLAC,33,26,45.214333,-0.782833,PAUILLAC
33394002,ST EMILION,33,38,44.917667,-0.188,SAINT-EMILION
33415001,ST GERVAIS,33,42,45.027167,-0.472667,SAINT-GERVAIS
33473001,ST-SAVIN,33,55,45.135167,-0.4355,SAINT-SAVIN
33482001,ST SULPICE DE POMMIERS,33,82,44.683833,-0.12,SAINT-SULPICE-DE-POMMIERS
33484001,ST-SYMPHORIEN,33,54,44.426833,-0.489167,SAINT-SYMPHORIEN
33494001,SALAUNES,33,50,44.935833,-0.828667,SALAUNES
33504001,SAUTERNES,33,65,44.544333,-0.326833,SAUTERNES
33522001,TALENCE,33,15,44.809167,-0.590167,TALENCE
33529001,CAZAUX,33,23,44.534667,-1.132,LA TESTE-DE-BUCH
33540001,VENDAYS-MONTALIVE,33,6,45.378667,-1.119167,VENDAYS-MONTALIVET
33541001,VENSAC DAVID,33,6,45.395,-1.038333,VENSAC
33550001,VILLENAVE D'ORNON-INRA,33,25,44.79,-0.576667,VILLENAVE-D'ORNON
34008001,LES AIRES,34,190,43.584167,3.108333,LES AIRES
34028003,BEDARIEUX,34,373,43.639833,3.146,LA TOUR-SUR-ORB
34030002,BERLOU,34,191,43.490833,2.963,BERLOU
34032002,BEZIERS-COURTADE,34,25,43.334333,3.155,BEZIERS
34046005,CAMBON-ET-SALVERGUES,34,955,43.622333,2.865333,CAMBON-ET-SALVERGUES
34055003,CASTANET LE HAUT_SAPC,34,424,43.6675,2.976167,CASTANET-LE-HAUT
34064003,LE CAYLAR_SAPC,34,729,43.867167,3.3085,LE CAYLAR
34135001,LESPIGNAN,34,23,43.274,3.165,LESPIGNAN
34142001,LODEVE,34,182,43.720333,3.302667,OLMET-ET-VILLECUN
34144001,LUNAS,34,249,43.695833,3.170667,LUNAS
34150001,MARSEILLAN-INRA,34,1,43.328333,3.565333,SETE
34151005,MARSILLARGUES,34,4,43.633833,4.168,MARSILLARGUES
34154001,MONTPELLIER-AEROPORT,34,1,43.576167,3.964667,MAUGUIO
34163001,MONTARNAUD,34,148,43.635833,3.688167,MONTARNAUD
34174002,MOULES-ET-BAUCELS,34,252,43.948,3.752,MOULES-ET-BAUCELS
34178001,MURVIEL LES BEZIERS,34,140,43.476,3.146,MURVIEL-LES-BEZIERS
34205001,LES PLANS,34,846,43.786,3.246167,LES PLANS
34209002,BEZIERS-VIAS,34,15,43.322,3.352667,PORTIRAGNES
34217001,PRADES LE LEZ,34,69,43.718333,3.866667,PRADES-LE-LEZ
34237001,ROUJAN-INRA,34,73,43.491667,3.321333,ROUJAN
34239002,ST ANDRE DE SANGONIS,34,86,43.664167,3.507833,SAINT-ANDRE-DE-SANGONIS
34269001,ST JEAN DE MINERVOIS,34,258,43.385667,2.857667,SAINT-JEAN-DE-MINERVOIS
34274001,ST MARTIN DE LONDRES,34,214,43.7795,3.729333,SAINT-MARTIN-DE-LONDRES
34277001,ST MAURICE-NAVACELLE,34,584,43.841333,3.522333,SAINT-MAURICE-NAVACELLES
34301002,SETE,34,75,43.397333,3.692167,SETE
34302001,SIRAN,34,137,43.3265,2.675167,SIRAN
34306001,SOUMONT,34,252,43.707,3.3475,SOUMONT
34311001,PEZENAS-TOURBES,34,40,43.437667,3.400333,TOURBES
34317001,LA VACQUERIE_SAPC,34,620,43.792,3.457833,LA VACQUERIE-ET-SAINT-MARTIN-DE-CASTRIES
34319001,VAILHAN,34,122,43.546833,3.299333,VAILHAN
34330001,VERARGUES,34,56,43.721333,4.096667,ENTRE-VIGNES
34337001,VILLENEUVE-LES-MAG-INRA,34,20,43.538167,3.853833,VILLENEUVE-LES-MAGUELONE
35005001,ARBRISSEL,35,75,47.927333,-1.297333,ARBRISSEL
35026001,BLERUAIS,35,84,48.1115,-2.124167,BLERUAIS
35044001,BROUALAN,35,99,48.485667,-1.640833,BROUALAN
35057003,LA-CHAPELLE-BOUEXIC,35,42,47.9215,-1.940833,LA CHAPELLE-BOUEXIC
35110003,FEINS  SA,35,87,48.326833,-1.596833,FEINS
35115001,FOUGERES,35,74,48.337167,-1.212667,FOUGERES
35162003,LOUVIGNE-DU-DESERT,35,153,48.479333,-1.129833,LOUVIGNE-DU-DESERT
35178001,MEZIERES-SUR-C.,35,71,48.308833,-1.439,MEZIERES-SUR-COUESNON
35202001,LA-NOE-BLANCHE,35,89,47.780167,-1.765,LA NOE-BLANCHE
35224001,PLERGUER,35,30,48.524833,-1.843667,PLERGUER
35225001,PLESDER,35,56,48.406833,-1.924833,PLESDER
35228001,DINARD,35,65,48.584833,-2.076333,PLEURTUIT
35238003,RENNES GALLET,35,66,48.126167,-1.6435,RENNES
35240001,LE RHEU-INRA,35,38,48.1125,-1.781167,LE RHEU
35281001,RENNES-ST JACQUES,35,36,48.068833,-1.734,SAINT-JACQUES-DE-LA-LANDE
35294001,SAINTE MARIE,35,47,47.691333,-2.0045,SAINTE-MARIE
35335001,THOURIE,35,67,47.845167,-1.4505,THOURIE
35347001,VAL-D-IZE,35,106,48.167667,-1.302167,VAL-D'IZE
36001001,AIGURANDE,36,427,46.436167,1.8225,AIGURANDE
36018001,LE BLANC,36,117,46.637167,1.073167,LE BLANC
36018004,BLANC-ARCI,36,108,46.625,1.088333,LE BLANC
36034002,CHABRIS,36,91,47.238,1.7065,CHABRIS
36035001,CHAILLAC,36,180,46.436667,1.291667,CHAILLAC
36035002,CHAILLAC_SAPC,36,126,46.456667,1.302167,CHAILLAC
36044001,CHATEAUROUX,36,161,46.786667,1.695,CHATEAUROUX
36063001,CHATEAUROUX  DEOLS,36,158,46.869833,1.741,COINGS
36070001,EGUZON,36,272,46.436333,1.581,EGUZON-CHANTOME
36088005,ISSOUDUN_SAPC,36,140,46.96,2.0285,ISSOUDUN
36089003,JEU-LES-BOIS-AUTO,36,185,46.661667,1.798333,JEU-LES-BOIS
36093002,LEVROUX - TREG.,36,169,46.948667,1.663,LEVROUX
36103001,LUCAY-LE-MALE,36,119,47.1305,1.441833,LUCAY-LE-MALE
36107001,LYE,36,130,47.228333,1.5,LYE
36113001,MARTIZAY,36,80,46.804667,1.040167,MARTIZAY
36127002,MONTGIVRAY,36,204,46.610167,1.974,MONTGIVRAY
36136001,MURS,36,148,46.925,1.168333,MURS
36139001,NEUILLAY,36,121,46.792,1.445667,NEUILLAY-LES-BOIS
36141001,NEUVY-ST-SEP.,36,211,46.598333,1.7985,NEUVY-SAINT-SEPULCHRE
36147001,ORVILLE,36,144,47.135833,1.7485,ORVILLE
36155001,PELLEVOISIN,36,161,46.974833,1.406167,PELLEVOISIN
36162001,POULAINES,36,109,47.182833,1.615167,POULAINES
36169001,PRUNIERS,36,164,46.7885,2.045,PRUNIERS
36173002,ROSNAY,36,109,46.703,1.249833,ROSNAY
36186001,ST-CHRISTOPHE,36,265,46.679333,2.1245,SAINT-CHRISTOPHE-EN-BOUCHERIE
36192001,ST-GAULTIER,36,96,46.6365,1.43,SAINT-GAULTIER
36208001,STE-SEVERE,36,302,46.488333,2.066667,SAINTE-SEVERE-SUR-INDRE
36219001,TENDU_SAPC,36,155,46.6615,1.588333,TENDU
37003001,AMBOISE,37,119,47.393833,0.976833,AMBOISE
37003004,AMBOISE - LYCEE,37,116,47.394167,0.977,AMBOISE
37023002,BEAUMONT_SAPC,37,126,47.177167,1.211667,BEAUMONT-VILLAGE
37055002,CHANNAY/LATHAN,37,87,47.4795,0.255333,CHANNAY-SUR-LATHAN
37067003,CHEILLE,37,60,47.260833,0.403833,CHEILLE
37072002,CHINON - VITI,37,76,47.184333,0.233833,CHINON
37087001,COURCOUE,37,115,47.0095,0.396333,COURCOUE
37107001,FERRIERE-LARCON,37,116,46.9875,0.875,FERRIERE-LARCON
37109001,FONDETTES,37,93,47.425333,0.604167,FONDETTES
37113001,LE GRAND-PRES.,37,58,46.921167,0.796333,LE GRAND-PRESSIGNY
37119001,L'ILE-BOUCHARD,37,39,47.114167,0.425167,L'ILE-BOUCHARD
37122001,JOUE-LES-TOURS OB,37,93,47.325333,0.661,JOUE-LES-TOURS
37128002,LIGNIERES-DE-T.,37,32,47.293,0.402833,LIGNIERES-DE-TOURAINE
37129002,LIGRE,37,67,47.112333,0.273,LIGRE
37131002,LIMERAY,37,113,47.461167,1.011833,LIMERAY
37170001,NEUVY-LE-ROI,37,103,47.608,0.596,NEUVY-LE-ROI
37179001,TOURS,37,108,47.4445,0.727333,PARCAY-MESLAY
37183001,PERRUSSON,37,110,47.110333,1.023833,PERRUSSON
37192001,REIGNAC,37,90,47.219333,0.899,REIGNAC-SUR-INDRE
37213003,ST-CHRISTOPHE-SUR-NAIS,37,107,47.6155,0.464333,SAINT-CHRISTOPHE-SUR-LE-NAIS
37216002,ST-EPAIN,37,112,47.157167,0.604833,SAINT-EPAIN
37216003,SAINT EPAIN,37,112,47.157167,0.604833,SAINT-EPAIN
37224001,ST-LAURENT-EN-G,37,155,47.571333,0.7765,SAINT-LAURENT-EN-GATINES
37228001,ST-NICOLAS-DE-BOURGUEIL,37,44,47.29,0.107833,SAINT-NICOLAS-DE-BOURGUEIL
37240001,SAUNAY,37,109,47.590333,0.931333,SAUNAY
37241001,SAVIGNE/LATHAN,37,88,47.4415,0.319667,SAVIGNE-SUR-LATHAN
37242002,SAVIGNY - VERON,37,33,47.227,0.149333,SAVIGNY-EN-VERON
37253001,SUBLAINES,37,111,47.265,0.993167,SUBLAINES
38005402,AIGLETON-NIVOSE,38,2240,45.231,6.038167,ALLEMOND
38021001,AUTRANS,38,1069,45.182,5.552167,AUTRANS-MEAUDRE EN VERCORS
38034001,BEAUREPAIRE,38,288,45.350333,5.0365,BEAUREPAIRE
38040001,BESSE,38,1520,45.071167,6.168,BESSE
38046002,COL DE ROSSATIERE,38,568,45.4555,5.401,BIZONNES
38053003,BOURGOIN,38,358,45.608,5.309333,BOURGOIN-JALLIEU
38095001,CHATTE_SAPC,38,272,45.140167,5.306,CHATTE
38103001,CHICHILIANNE,38,1010,44.812,5.571,CHICHILIANNE
38103002,CHICHILIANNE_SAPC,38,984,44.810333,5.580333,CHICHILIANNE
38133001,COUBLEVIE,38,300,45.355333,5.596333,COUBLEVIE
38153001,ENGINS,38,877,45.176167,5.617167,ENGINS
38162001,FAVERGES,38,367,45.594667,5.528833,FAVERGES-DE-LA-TOUR
38185012,GRENOBLE-CEA-RADOME,38,213,45.2115,5.682833,GRENOBLE
38186001,GRESSE,38,1220,44.899833,5.565667,GRESSE-EN-VERCORS
38187400,LE GUA-NIVOSE,38,1646,45.015,5.588667,LE GUA
38191002,ALPE-D'HUEZ,38,1860,45.087833,6.085667,HUEZ
38207001,LAVALDENS,38,1070,44.990667,5.883333,LAVALDENS
38215002,LUZINAY,38,310,45.590667,4.972167,LUZINAY
38242001,MONESTIER,38,806,44.921667,5.6375,MONESTIER-DE-CLERMONT
38269004,LA MURE- RADOME,38,885,44.935,5.786167,LA MURE
38275002,SERRE-NERPOL_SAPC,38,632,45.2845,5.353,SERRE-NERPOL
38285001,ORNON,38,950,45.051667,5.987333,ORNON
38299001,PELLAFOL-CHANEAUX,38,947,44.784167,5.906167,PELLAFOL
38315002,PONT-DE-BEAUVOISIN,38,284,45.528333,5.671333,LE PONT-DE-BEAUVOISIN
38336001,REVENTIN,38,295,45.478667,4.810667,REVENTIN-VAUGRIS
38342001,ROISSARD,38,746,44.882167,5.6395,ROISSARD
38349001,SABLONS,38,136,45.329667,4.768667,SABLONS
38362001,ST AUPRE_SAPC,38,450,45.392667,5.657333,SAINT-AUPRE
38366001,ST-BAUDILLE,38,1040,44.796,5.796167,SAINT-BAUDILLE-ET-PIPET
38375001,ST-CHRISTOPHE,38,1570,44.9455,6.188167,SAINT-CHRISTOPHE-EN-OISANS
38375009,ST CHRISTOPHE EN OISANS_SAPC,38,1564,44.945833,6.188333,SAINT-CHRISTOPHE-EN-OISANS
38375402,LES ECRINS-NIVOSE,38,2970,44.936833,6.346167,SAINT-CHRISTOPHE-EN-OISANS
38384001,GRENOBLE-ST GEOIRS,38,384,45.364,5.313333,SAINT-HILAIRE-DE-LA-COTE
38395004,SAINT-HILAIRE_SAPC,38,990,45.315,5.884833,PLATEAU-DES-PETITES-ROCHES
38395403,ST HILAIRE-NIVOSE,38,1756,45.313833,5.8635,PLATEAU-DES-PETITES-ROCHES
38442008,ST-PIERRE-LES EGAUX,38,950,45.317333,5.803833,SAINT-PIERRE-DE-CHARTREUSE
38446003,ST-PIERRE-D'ENTREMONT,38,870,45.411,5.843333,SAINT-PIERRE-D'ENTREMONT
38472403,COL DE PORTE-NIVOSE,38,1325,45.295,5.765333,SARCENAS
38501001,TENCIN,38,233,45.300167,5.951333,TENCIN
38504001,THEYS,38,615,45.302333,5.995667,THEYS
38504002,PIPAY_SAPC,38,1578,45.265333,6.016,THEYS
38522004,VALJOUFFREY_SAPC,38,1285,44.869833,6.090167,VALJOUFFREY
38524001,VARCES,38,250,45.1005,5.698,VARCES-ALLIERES-ET-RISSET
38527001,VAUJANY,38,772,45.149167,6.047167,ALLEMOND
38538002,GRENOBLE - LVD,38,220,45.217167,5.8485,LE VERSOUD
38548001,VILLARD-DE-LANS,38,1027,45.0785,5.561,VILLARD-DE-LANS
38567002,CHAMROUSSE,38,1730,45.128,5.878333,CHAMROUSSE
39013004,ARBOIS_SAPC,39,313,46.896,5.740167,ARBOIS
39050001,BESAIN,39,535,46.785,5.796667,BESAIN
39085002,CERNIEBAUD,39,966,46.734667,6.115833,CERNIEBAUD
39086001,CERNON,39,500,46.398333,5.651667,CERNON
39097003,CHAMPAGNOLE,39,537,46.756833,5.886,CHAMPAGNOLE
39130002,CHAUX-DES-PRES-INRA,39,854,46.509,5.865,NANCHEZ
39156001,COGNA,39,577,46.5815,5.764667,COGNA
39159002,COLONNE,39,244,46.867667,5.572167,COLONNE
39177001,CRANCOT,39,509,46.690167,5.659,HAUTEROCHE
39198001,DOLE,39,212,47.063667,5.496,DOLE
39225002,LE FIED_SAPC,39,522,46.768167,5.717333,LE FIED
39235001,FRAISANS,39,254,47.148667,5.768333,FRAISANS
39296001,LOMBARD,39,242,46.781,5.503167,LOMBARD
39362001,LONS LE SAUNIER,39,298,46.692833,5.517667,MONTMOROT
39397002,ORGELET,39,493,46.525,5.617667,ORGELET
39413001,LA PESSE,39,1133,46.302833,5.843,LA PESSE
39420001,PIMORIN,39,503,46.503333,5.505,PIMORIN
39478004,ST CLAUDE,39,580,46.445333,5.879667,SAINT-CLAUDE
39485002,ST JULIEN - SA,39,361,46.385167,5.448,VAL SURAN
39526003,TAVAUX SA,39,195,47.043833,5.427333,TAVAUX
40022002,BAHUS FLETON,40,164,43.6635,-0.3275,BAHUS-SOUBIRAN
40031001,BEGAAR,40,19,43.833167,-0.836,BEGAAR
40033001,BELIS,40,85,44.063833,-0.453833,BELIS
40046001,BISCARROSSE,40,35,44.431667,-1.2475,BISCARROSSE
40065002,CAPBRETON,40,11,43.627333,-1.453333,CAPBRETON
40087001,CREON D'ARMAGNAC,40,150,43.9935,-0.045,CREON-D'ARMAGNAC
40088001,DAX,40,31,43.689833,-1.07,DAX
40117001,GRENADE-SUR-AD,40,72,43.801,-0.4375,GRENADE-SUR-L'ADOUR
40134001,LABOUHE DFCI,40,72,44.213333,-0.915333,LABOUHEYRE
40164004,CAPTIEUX-RETJONS,40,131,44.185,-0.286167,RETJONS
40167001,LUXEY,40,90,44.2605,-0.522667,LUXEY
40192001,MONT-DE-MARSAN,40,59,43.909833,-0.500167,MONT-DE-MARSAN
40218002,PARLEBOSCQ,40,155,43.9365,0.044167,PARLEBOSCQ
40227001,PISSOS,40,56,44.313667,-0.787333,PISSOS
40243001,RION-DES-LANDES,40,77,43.916333,-0.950833,RION-DES-LANDES
40246003,SABRES,40,81,44.153667,-0.859,SOLFERINO
40272002,ST M HINX STNA-INRA,40,37,43.570833,-1.299333,SAINT-MARTIN-DE-HINX
40286001,SAMADET,40,134,43.640667,-0.488833,SAMADET
40304001,SOORTS-HOSSEGOR,40,10,43.669833,-1.426333,SOORTS-HOSSEGOR
40321002,URGONS,40,146,43.639667,-0.435167,URGONS
41018001,BLOIS - VILLE,41,69,47.572,1.3375,BLOIS
41050002,CHEVERNY,41,99,47.505167,1.436333,CHEVERNY
41053001,CHOUE,41,163,47.969167,0.912833,CHOUE
41075003,DROUE - MORACHE,41,206,48.016167,1.031667,DROUE
41080001,FAVEROLLES,41,77,47.331833,1.1655,FAVEROLLES-SUR-CHER
41097001,ROMORANTIN,41,83,47.319667,1.6875,GIEVRES
41106001,LAMOTTE-BEUVRON,41,117,47.6105,2.012,LAMOTTE-BEUVRON
41152001,MONTRIEUX,41,96,47.535833,1.7305,MONTRIEUX-EN-SOLOGNE
41173003,OUZOUER,41,128,47.904,1.521667,BEAUCE LA ROMAINE
41221001,ST-LEONARD-EN-B,41,126,47.798167,1.367333,SAINT-LEONARD-EN-BEAUCE
41256002,THEILLAY,41,140,47.315333,2.089333,THEILLAY
41269001,VENDOME,41,115,47.826667,1.054333,VENDOME
41281001,BLOIS,41,119,47.6785,1.212333,LA CHAPELLE-VENDOMOISE
41285001,VILLENY,41,127,47.610667,1.743667,VILLENY
42005001,ST ETIENNE-BOUTHEON,42,395,45.545667,4.293833,ANDREZIEUX-BOUTHEON
42011001,BALBIGNY,42,336,45.820167,4.192,BALBIGNY
42019004,BOEN SUR LIGNON,42,448,45.756333,4.007333,BOEN-SUR-LIGNON
42019005,BOEN-SUR-LIGNON_SAPC,42,513,45.756167,4.0015,BOEN-SUR-LIGNON
42023004,BOURG-ARGENTAL,42,514,45.298667,4.5735,BOURG-ARGENTAL
42034001,COL DE CERVIERES,42,804,45.850667,3.766167,CERVIERES
42039003,CHALMAZEL_RA,42,990,45.699,3.844,CHALMAZEL-JEANSAGNIERE
42040001,COL DE LA LOGE_SAPC,42,1261,45.743833,3.780333,LA CHAMBA
42052002,CHARLIEU,42,278,46.164,4.174167,CHARLIEU
42059001,CHAZELLES-LYON,42,632,45.642333,4.396333,CHAZELLES-SUR-LYON
42094003,FEURS,42,347,45.7385,4.233833,FEURS
42098001,FOURNEAUX,42,510,45.941167,4.269167,FOURNEAUX
42101001,PILAT GRAIX,42,1164,45.361167,4.559833,GRAIX
42102002,GRAMMOND_SAPC,42,803,45.564833,4.442833,GRAMMOND
42128001,MACHEZAL,42,608,45.931667,4.3085,MACHEZAL
42145003,MONTAGNY,42,460,46.015667,4.222333,MONTAGNY
42152001,NANDAX,42,374,46.097,4.191333,NANDAX
42159001,NOIRETABLE,42,714,45.812667,3.7605,NOIRETABLE
42165003,PANISSIERES,42,614,45.804333,4.333833,PANISSIERES
42184001,RIORGES - MAN,42,283,46.048333,4.061,RIORGES
42204002,ST-BONNET-LE-CHATEAU_SAPC,42,822,45.436167,4.072,LA TOURETTE
42207005,ST-CHAMOND-P,42,394,45.491,4.534167,SAINT-CHAMOND
42218011,SAINT-ETIENNE,42,640,45.435333,4.368167,SAINT-ETIENNE
